,Platform,Number,Store,Address,Review_score,Review_counts,ID,Date,Review_text
0,naver,1,크레센도우,서울 성북구 종암로 180 1층 오른쪽,, 167,Ming1519,3.23.토,"아이가 엄청 좋아하는 카야소보루빵이에요
친구들이랑 나눠먹으려고 여러개 주문예약해서 가져왔어요! 오늘도 너무 맛있게 순삭했습니다^^"
1,naver,1,크레센도우,서울 성북구 종암로 180 1층 오른쪽,, 167,nnnijjj,2.19.월,치아바타 쫄깃 구수해요 바게트도 딱 제가 좋아하는 스타일로 겉 단단해요!
2,naver,1,크레센도우,서울 성북구 종암로 180 1층 오른쪽,, 167,마스코트77,23.12.4.월,지나가다가 한 번 들어가서 먹었던 빵이 맛있어서 다 음날 또 사왔네요! 건포도 호밀스틱 담백하면서 식감 이 좋아요~ 건강빵이라는 느낌이나서 좋고 사...
3,naver,1,크레센도우,서울 성북구 종암로 180 1층 오른쪽,, 167,수피아k,1.22.월,사진은 없지만 빵이 맛있습니다. 자주 애용하고 잠봉뵈르도 맛있고 할라피뇨소세지도 마싯구 크림치즈 들어간것도 맛있고 암튼 제입맛에 맛있습니다
4,naver,1,크레센도우,서울 성북구 종암로 180 1층 오른쪽,, 167,애플초코링,1.1.월,여길 이제야 가보다니!! 지나갈 때마다 무조건 들릴꺼에요 진짜 너무 맛있어요!!! 발효빵이 주력인거 같고 그 외의 빵들도 다 맛있습니다😋
5,naver,1,크레센도우,서울 성북구 종암로 180 1층 오른쪽,, 167,조땡1985,23.11.6.월,"담백해요.
빵 도우도 쫀득하니 맛있어요 :)"
6,naver,1,크레센도우,서울 성북구 종암로 180 1층 오른쪽,, 167,43가을,1.4.목,그냥 가본곳이었는데 너무 맛있어서 행복했답니다:) 다음에 또 가려구요☺️
7,naver,1,크레센도우,서울 성북구 종암로 180 1층 오른쪽,, 167,제멋대로71,1.3.수,지나다 들렀는데 맛있어요. 무화과 호밀도 맛있고 바질선드라이 되게 별미네요 집근처면 자주 갈 것 같은데 먼 동네라 아쉬워요
8,naver,1,크레센도우,서울 성북구 종암로 180 1층 오른쪽,, 167,온이유ONEU,23.10.12.목,"사장님도 너무 친절하시고 소금빵이 진짜 맛있어요 
♥️ 제가 먹어본 소금빵중에 제일 맛있어요 🫶🏻 계속 생
각나는 맛 😍😍"
9,naver,1,크레센도우,서울 성북구 종암로 180 1층 오른쪽,, 167,yujin5724,23.11.9.목,"착한사장님의 착한가격, 맛도좋은 빵집 추천해요!
빵순이라면 절대 한번만 가볼수없는 저는 치아바타 강추해요 😍😍"
10,naver,1,크레센도우,서울 성북구 종암로 180 1층 오른쪽,, 167,미미민,23.9.18.월,예전부터 가보고 싶어서 찜해둔 곳이었는데 이제야 가보게 됐어요👐🏻 리뷰보면 평도 너무 좋아서 잔뜩 기 대하고 갔는데 역시 맛이 너무 좋더라구요😋 ...
11,naver,1,크레센도우,서울 성북구 종암로 180 1층 오른쪽,, 167,운좋은발견,23.12.23.토,동네에 있는데 빵이 너무 맛있네요! 자주 와야겠어요. 프랸차이즈빵집 방이 너무 맛없어서 안사먹었는데 여기로 와서 사먹으면 될 것 같아요ㅎㅎ
12,naver,1,크레센도우,서울 성북구 종암로 180 1층 오른쪽,, 167,히라히라69,23.12.22.금,우연히 발견한 빵 맛집ㅜ! 진짜 인정합니다
13,naver,1,크레센도우,서울 성북구 종암로 180 1층 오른쪽,, 167,tpd****,23.12.26.화,울엄마 소금빵 최애집 너무 맛잇고 늘 친절하세용 굿굿
14,naver,1,크레센도우,서울 성북구 종암로 180 1층 오른쪽,, 167,juyebbi,23.11.4.토,"한입 크기로 먹기 좋게 썰어서 포장해주셨어요.
빵이 담백하고 간도 제 입에 딱 맞네요.
매일 먹을 수 있는 맛이에요👍🏻"
15,naver,1,크레센도우,서울 성북구 종암로 180 1층 오른쪽,, 167,슬로우라이프슬로우라이브,23.10.15.일,소금빵이 다음날도 바삭바삭
16,naver,1,크레센도우,서울 성북구 종암로 180 1층 오른쪽,, 167,1lovemsy,2.24.토,빵 맛있어요^^
17,naver,1,크레센도우,서울 성북구 종암로 180 1층 오른쪽,, 167,팜팜단단,3.15.금,좋아요
18,naver,1,크레센도우,서울 성북구 종암로 180 1층 오른쪽,, 167,dml****,23.10.2.월,"빵이너무맛있어요~~~사장님 완전친절하심
또갈께요^^"
19,naver,1,크레센도우,서울 성북구 종암로 180 1층 오른쪽,, 167,금천구 찐타이쉰,23.10.25.수,"빵이 다 맛있어요
주인분도 친절해요!!"
20,naver,1,크레센도우,서울 성북구 종암로 180 1층 오른쪽,, 167,히라히라69,23.12.1.금,찐맛집! 진짜 맛있음
21,naver,1,크레센도우,서울 성북구 종암로 180 1층 오른쪽,, 167,금천구 찐타이쉰,23.11.11.토,친절하시고 좋습니다.
22,naver,1,크레센도우,서울 성북구 종암로 180 1층 오른쪽,, 167,fffea,23.8.30.수,토마토올리브치아바타 강추합니다!!
23,naver,1,크레센도우,서울 성북구 종암로 180 1층 오른쪽,, 167,dlrlgml,23.7.11.화,항상 남자친구랑 가서 무화과 통밀빵을 사오는데요 오늘은 따른 종류도 이것저것 사봤어요!!저번에 처음 먹고 너무 맛있어서 남자친구가 블로그에 글을...
24,naver,1,크레센도우,서울 성북구 종암로 180 1층 오른쪽,, 167,당녀,23.10.27.금,작지만 빵이 맛있어요~^^
25,naver,1,크레센도우,서울 성북구 종암로 180 1층 오른쪽,, 167,dlrlgml,23.7.18.화,본가 오는 날이라서 또 들렀어요!!오늘은 무화과 호밀 이랑 치즈 치아바타를 두개 샀는디요 무화과 호밀빵 한조각 뺏어먹었다고 할머니가 머라 하시네용...
26,naver,1,크레센도우,서울 성북구 종암로 180 1층 오른쪽,, 167,핫도그8079,23.10.3.화,빵 너무 맛있어요. 단 맛이 별로 없는 맛있는 식사빵들이 종류별로 가득!
27,naver,1,크레센도우,서울 성북구 종암로 180 1층 오른쪽,, 167,금천구 찐타이쉰,23.9.16.토,항상 감사합니다.
28,naver,1,크레센도우,서울 성북구 종암로 180 1층 오른쪽,, 167,뾰로롱새댁,23.5.26.금,"가격도 굉장히 착한데 맛도 좋아요. 집 근처면 정말 자주 갔을텐데 ㅠㅠ 퇴근길, 버스에서 내려 빵사고 다 시 버스타고 집에 갑니다ㅋㅋㅋ 건강한 빵 이..."
29,naver,1,크레센도우,서울 성북구 종암로 180 1층 오른쪽,, 167,빵N결정장애,23.2.10.금,처음 방문이라서 제가 좋아하는 치즈치아바타랑 사장 님이 추천해주신 소금빵 무화과호밀 구매해 봤습니 다~ 치아바타는 촉촉하고 기공 사이사이에 치...
30,naver,1,크레센도우,서울 성북구 종암로 180 1층 오른쪽,, 167,violettt90,23.8.5.토,"진짜 애정하는 빵집
오래오래 장사해주세요"
31,naver,1,크레센도우,서울 성북구 종암로 180 1층 오른쪽,, 167,아야75,23.1.19.목,우연히 들렀다가 사서 먹어봤는데 정말 맛있어서 오 늘은 작정하고 찾아갔어요~ 남편은 치아바타 최고 맛 있다고 하네요~^^ 아이들은 브리오슈식빵 좋...
32,naver,1,크레센도우,서울 성북구 종암로 180 1층 오른쪽,, 167,풀내음6763,23.8.2.수,바게트로 만든빵이라 겉은 좀 질기지만 안은 부드러워요. 무화과가 맛있어요
33,naver,1,크레센도우,서울 성북구 종암로 180 1층 오른쪽,, 167,tpd****,23.9.8.금,소금빵 존맛탱최애예요
34,naver,1,크레센도우,서울 성북구 종암로 180 1층 오른쪽,, 167,untitled 2,23.7.6.목,나중에 다른 빵도 먹어봐야겠어요~ 맛있어요
35,naver,1,크레센도우,서울 성북구 종암로 180 1층 오른쪽,, 167,리리랑고고,22.12.5.월,소금빵 무슨일…? 다른빵도 속이 촉촉쫀득에 진심.. 요즘 소금빵 종류라 진짜 다양하던데 매콤 치즈 소금 빵 처음 보는 거라 호기심에 골랐는데 이집 소...
36,naver,1,크레센도우,서울 성북구 종암로 180 1층 오른쪽,, 167,유나24,23.6.2.금,치아바타종류가 다양해요
37,naver,1,크레센도우,서울 성북구 종암로 180 1층 오른쪽,, 167,MIXO,23.7.5.수,빵이 너무 맛있습니다. 무화과 든 호밀빵을 샀는데 무화과 없는것도 평소엔 있나요.. 사고싶어요.
38,naver,1,크레센도우,서울 성북구 종암로 180 1층 오른쪽,, 167,슬로우라이프슬로우라이브,23.3.2.목,"이마트장보고 들르세요~ 소금빵 바삭쫄깃, 앙버터 버터가 살짝 느끼하지만 재료를 아끼지 않으신 너낌입니다"
39,naver,1,크레센도우,서울 성북구 종암로 180 1층 오른쪽,, 167,오늘도 행복그린,23.1.3.화,요즘 소금빵 여기저기 찾아다니면서 먹는데 제 입맛 에 정말 간이나 식감이 딱이고 무화과 호밀빵이 제 최 애빵인데 무화과 크게 들어있고 달지 않고 고...
40,naver,1,크레센도우,서울 성북구 종암로 180 1층 오른쪽,, 167,sls****,23.2.25.토,빵이 너어무 촉촉해요! 정말 맛있어요!! 소금빵이 버 터맛이 가득 나면서 속이 촉촉~하고 겉은 에프굽했더 니 바삭콰삭한 게 담백하고 짭쪼롬하고 정말 ...
41,naver,1,크레센도우,서울 성북구 종암로 180 1층 오른쪽,, 167,violettt90,23.6.27.화,"맛있어요
매일 가고 싶어요"
42,naver,1,크레센도우,서울 성북구 종암로 180 1층 오른쪽,, 167,violettt90,23.7.19.수,천년만년 장사해주세요
43,naver,1,크레센도우,서울 성북구 종암로 180 1층 오른쪽,, 167,violettt90,23.4.17.월,사장님 친절하셔서 정말 리뷰를 달 수 밖에 없네요 무 화과호밀이 최애입니다 무화과 많이 들어있고 호밀인 데 이 가격이라 정말 감사합니다 그리고 소금...
44,naver,1,크레센도우,서울 성북구 종암로 180 1층 오른쪽,, 167,푸밍포,23.3.11.토,무화과를 먹어본 적도 없었는데 여기 무화과호밀빵에 빠졌어요. 빵은 단백하고 무화과는 달콤해서 조화로 운 맛이에요. 가격도 저렴하고 매장도 청결하...
45,naver,1,크레센도우,서울 성북구 종암로 180 1층 오른쪽,, 167,모모의 즐거운하루,23.2.28.화,"하월곡동 소금빵 맛집이네요 소금빵을 좋아해서 가까 운곳에서 찾고 있었는데 넘 좋아요 토마토올리브 치 아바타, 소금빵 플레인으로 사왔는데 둘다 넘 ..."
46,naver,1,크레센도우,서울 성북구 종암로 180 1층 오른쪽,, 167,계피차919,23.5.22.월,지금까지 이런 치아바타는 없었다 이것은 구름인가 빵인가 촉촉 포슬포슬 맛있어요 잇츠귯
47,naver,1,크레센도우,서울 성북구 종암로 180 1층 오른쪽,, 167,Ming1519,22.12.7.수,동네에 빵맛집이생겨서 너무 좋아요~! 브리오슈식빵 은 아이 둘이서 순삭해버렸어요ㅠ 건포도스틱 초코스 틱 무화과호밀빵 소금빵 전부 다 맛있었어요 ...
48,naver,1,크레센도우,서울 성북구 종암로 180 1층 오른쪽,, 167,유나24,23.4.11.화,"치아바타는 당일에 먹는 게 제일 맛있어요.
다음날이면 많이 딱딱해요"
49,naver,1,크레센도우,서울 성북구 종암로 180 1층 오른쪽,, 167,yes****,22.12.20.화,동네에 지나가다 들려봤는데 종류별로 빵이 넘맛있 네요~~^^ 프랜차이즈 빵집만 있어서 이런 빵집이 넘 그리웠어요~가격도 저렴한편인데 맛도 고급집...
50,naver,1,크레센도우,서울 성북구 종암로 180 1층 오른쪽,, 167,seong8857,23.2.10.금,"빵 가격에 비해 엄청 맛있어요!!
가격도 싸고 맛도 좋아서 종종 갈거같아요!!
일터 근처에 이런 가게가 생겨서 너무 좋네요"
51,naver,1,크레센도우,서울 성북구 종암로 180 1층 오른쪽,, 167,tjw****,23.1.2.월,"오픈때부터 종종 가는데, 사장님 정말 친절하시고, 무엇보다 빵이 맛있어요!!!!!! (단,소금빵은 쪼금 딱딱한 스타일.. ) 오래오래 영업해주세요^^"
52,naver,1,크레센도우,서울 성북구 종암로 180 1층 오른쪽,, 167,재키7396,23.6.1.목,맛있어요.성업하세요
53,naver,1,크레센도우,서울 성북구 종암로 180 1층 오른쪽,, 167,띠아몽드파,23.3.29.수,빵이 가성비까지 ~~맛도 굿
54,naver,1,크레센도우,서울 성북구 종암로 180 1층 오른쪽,, 167,fjdfjd25,22.12.21.수,집 근처에 빵집이 생겨서 들렸는데 빵이 너무 맛있어 요ㅜㅜ 지금까지 맛있다는 소금빵 먹을 때마다 생각 보다 별로였는데 아무생각 없이 한입 뜯어먹었...
55,naver,1,크레센도우,서울 성북구 종암로 180 1층 오른쪽,, 167,Palmarosa,22.12.9.금,"가격 합리적이며 빵도 기본 이상이에요. 치아바타 서
비스로 주셨는데 평소 먹어보지 못한 맛이어서 놀랐
네요. 촉촉.부들부들한 맛! 치아바타 종류.추천해요 :)"
56,naver,1,크레센도우,서울 성북구 종암로 180 1층 오른쪽,, 167,1lovemsy,23.4.1.토,"오늘은 먹을수 있었다~~~~!!!
오전 시간에만 먹을수 있구나…^^
오후 5시이후에도 소금빵 먹을수있게 해주세요!!ㅎ"
57,naver,1,크레센도우,서울 성북구 종암로 180 1층 오른쪽,, 167,Ming1519,23.2.27.월,크랜베리바게트 렌지살짝돌려서 아보카도얹어먹으면 최고! ㅋㅋ 오늘도 너무 맛있음요 ^^
58,naver,1,크레센도우,서울 성북구 종암로 180 1층 오른쪽,, 167,쭈우스,23.2.4.토,우리동네 월곡동 소금빵 맛집!!
59,naver,1,크레센도우,서울 성북구 종암로 180 1층 오른쪽,, 167,재키7396,23.6.29.목,좋아요
60,naver,1,크레센도우,서울 성북구 종암로 180 1층 오른쪽,, 167,희서늬,23.5.22.월,맛있어요
61,naver,1,크레센도우,서울 성북구 종암로 180 1층 오른쪽,, 167,violettt90,23.3.30.목,"무화과 호밀 바게트, 크랜베리 바게트, 소금빵등 실패 없습니다!"
62,naver,1,크레센도우,서울 성북구 종암로 180 1층 오른쪽,, 167,seong8857,23.2.24.금,저렴하고 맛도 좋아서 자주 가요
63,naver,1,크레센도우,서울 성북구 종암로 180 1층 오른쪽,, 167,par****,23.6.20.화,좋아요
64,naver,1,크레센도우,서울 성북구 종암로 180 1층 오른쪽,, 167,lim****,23.6.20.화,좋아요
65,naver,1,크레센도우,서울 성북구 종암로 180 1층 오른쪽,, 167,nur****,23.6.20.화,좋아요
66,naver,1,크레센도우,서울 성북구 종암로 180 1층 오른쪽,, 167,Joy799,22.12.12.월,너무 맛있어요! 가격도 좋구요~~ 방문 계속할거에요
67,naver,1,크레센도우,서울 성북구 종암로 180 1층 오른쪽,, 167,seong8857,23.2.20.월,가격도 저렴하고 맛도 있고 최고~!
68,naver,1,크레센도우,서울 성북구 종암로 180 1층 오른쪽,, 167,Enlika,22.12.10.토,지나가다 우연히 보고 치아바타가 맛있어보여서 사왔는데 먹어보니 역시 맛있었음. 서비스로 먹어보라고 잘라 주신 무화과 바게트도 맛있음
69,naver,1,크레센도우,서울 성북구 종암로 180 1층 오른쪽,, 167,Ming1519,23.3.17.금,"신메뉴 페퍼로니치아바타 최고에요! 
오늘도 너무 잘먹었습니다~~ㅋㅋ"
70,naver,1,크레센도우,서울 성북구 종암로 180 1층 오른쪽,, 167,유나24,23.3.11.토,빵이 맛있어요
71,naver,1,크레센도우,서울 성북구 종암로 180 1층 오른쪽,, 167,Palmarosa,22.12.16.금,치아바타 두 종 포장했어요 나름 맛있었어요! 이전에 플레인 치아바타를 서비스로 주셔서 맛보고 구매했는 데 다른 치아바타들은 플레인 특유의 부들부들...
72,naver,1,크레센도우,서울 성북구 종암로 180 1층 오른쪽,, 167,Ming1519,23.1.18.수,오 여기 잠봉뵈르도 맛있어요 원래 햄만잔뜩들고 짜 고느끼해서 안좋아하는데 바게트가 워낙 맛있어서 담백하고 짭짤함도 딱 좋아요!! 바게트 반 사이...
73,naver,1,크레센도우,서울 성북구 종암로 180 1층 오른쪽,, 167,fffea,22.12.5.월,"올리브토마토 치아바타 먹었는데, 썬드라이가 들어있 나했는데 반죽에 토마토가 들어가는지 반죽자체가 붉 어요! 맛있게 먹었습니다 ^^ 서비스로 주신빵도..."
74,naver,1,크레센도우,서울 성북구 종암로 180 1층 오른쪽,, 167,뿌요뿌요76,23.1.3.화,새로 생긴 빵집이라 가봤어요~ 소금빵을 어제 샀다가 오늘 아침으로 먹었는데 맛있네요! 9시 보다 일찍 오 픈하면 출근 전 자주 들를거 같은데 조금 아쉬...
75,naver,1,크레센도우,서울 성북구 종암로 180 1층 오른쪽,, 167,복덩이40,23.2.27.월,100%통밀빵 좋아요!
76,naver,1,크레센도우,서울 성북구 종암로 180 1층 오른쪽,, 167,쭈우스,23.1.28.토,소금빵 맛있어요!
77,naver,1,크레센도우,서울 성북구 종암로 180 1층 오른쪽,, 167,sso23462,22.12.15.목,무화과 호밀빵 시러갔는데 품절이어서 크렌베리 바게트를 사 왔습니다 역시 맛있었어용 👍 퇴근할 때마다 들리고 싶은 곳
78,naver,1,크레센도우,서울 성북구 종암로 180 1층 오른쪽,, 167,Ming1519,23.1.12.목,"요즘 일주일에 한번씩은 꼭 들르는거같아요 
겉바속촉 치아바타랑 무화과호밀빵은 아침대용으로 너무 잘 먹고있습니다~^^"
79,naver,1,크레센도우,서울 성북구 종암로 180 1층 오른쪽,, 167,또띠아46,23.1.28.토,씹을수록고소하고맛있어요
80,naver,2,빵미숙,서울 성북구 종암로9길 8 1층 102호,, 39,지니68jin,3.30.토,동네산책하다가 우연히발견하고 들어가봤어요 원래 빵을좋아해서 빵집카페 찾아다니는데 동네빵맛집을 발견해서 리스트에추가했어요 컵고구마케이크...
81,naver,2,빵미숙,서울 성북구 종암로9길 8 1층 102호,, 39,Monica73,1.18.목,두번째 방문이지만 변함없이 맛있습니다😉 야끼소 바빵 두개 사서 밥 대용으로 들고다닙니다 오븐에 살 짝 구웠더니 빵 겉면이 살짝 빠삭해지고 맛있...
82,naver,2,빵미숙,서울 성북구 종암로9길 8 1층 102호,, 39,vivian4460,2.26.월,고민하다가 하나 남아있던 초코가나슈식빵으로 사왔 는데 진짜!!맛있어요!! 우선 전체적으로 쫄깃 촉촉한 데 위에 크럼블? 쿠키? 느낌나는 저 갈색부분...
83,naver,2,빵미숙,서울 성북구 종암로9길 8 1층 102호,, 39,임아라,2.28.수,빵이 너무너무 맛있어요💖 재료도 아낌없이 들어가 있어서 더 좋아요!!! 쿠키도 표정 있는 거 너무 귀엽습 니당..🥺 올리브빵은 처음 봤는데 올리브 좋아...
84,naver,2,빵미숙,서울 성북구 종암로9길 8 1층 102호,, 39,Hwnarud000,3.7.목,道を歩いてたら外観が可愛くて訪問！ 韓国にある一 般のパン屋(チェイン店)よりはるかに美味しい。何 より値段が安いのに、味はしっかり。バター...
85,naver,2,빵미숙,서울 성북구 종암로9길 8 1층 102호,, 39,phj2204,2.14.수,저번에 먹고 맛있어서 친구들 데리구 또 방문했어요 😆 소금빵은 진짜 항상 레전드에요ㅠㅠㅜㅜ 2개나 삼..! 진심 너무 맛있어용😢🥺🥺💚💚 육쪽 ...
86,naver,2,빵미숙,서울 성북구 종암로9길 8 1층 102호,, 39,Shine1004,1.23.화,"와...♡♡ 첫 구매인데 완전 대박이에요♡♡ 일단 여 자 사장님들께서 넘넘 친절하시고♡♡ 데리야끼 치킨 샌드위치, 햄치즈계란 샌드위치 두개 사왔는데..."
87,naver,2,빵미숙,서울 성북구 종암로9길 8 1층 102호,, 39,Shine1004,1.26.금,맛있고도 맛있는 종암동 빵집♡ 빵미숙~!! 집에 들어 오는 길에 크림 크로아상 3종세트 구입~!! 강력 추천 합니다~~♡♡♡♡♡♡ 사장님께서 서비스로 ...
88,naver,2,빵미숙,서울 성북구 종암로9길 8 1층 102호,, 39,vivian4460,2.14.수,원래 종암동올 일이 없는데 친구한테 추천 받고 왔는 데 매장 들어 가자마자 눈돌아서 빵 담다보니 트레이 가 가뜩 차버렸어요ㅋㅋㅋ 빵도 엄청 크고 많...
89,naver,2,빵미숙,서울 성북구 종암로9길 8 1층 102호,, 39,JY85,2.14.수,친구추천으로 가봤는데 매장은 좀 협소하지만 빵 종 류가 정말 다양하고 무엇보다 가격이 착해요!! 나오자 마자 소금빵을 먹어봤는데 촉촉하고 너무 맛있...
90,naver,2,빵미숙,서울 성북구 종암로9길 8 1층 102호,, 39,eun****,3.11.월,지방에서 서울에 일보러왔다가 야끼소바빵을 사가고 싶어서 찾아보다 제 스타일 야끼소바빵 파는 곳이 딱 빵미숙이길래 구매하러 갔어요~ 저는 출발할...
91,naver,2,빵미숙,서울 성북구 종암로9길 8 1층 102호,, 39,Shine1004,2.3.토,"빵미숙이 아니고 빵장인♡ ㅎㅎ 사장님 성함이 ""미숙"" 이라고 하시는데 빵이 너무 맛있어서 가게 이름이 빵 장인♡이 더 잘 어울린다고 생각하고 있습니다..."
92,naver,2,빵미숙,서울 성북구 종암로9길 8 1층 102호,, 39,mag****,3.18.월,"소금빵, 맘모스빵을 샀어요. 맛있어요! 
매장오픈시간이랑 제 출근시간이 맞지 않아서 자주 못가는게 아쉽네요 ㅠㅠ"
93,naver,2,빵미숙,서울 성북구 종암로9길 8 1층 102호,, 39,mananak0,23.12.9.토,빵 하나하나 전부 맛있어요! 컵케이크는 촉촉하니 너 무 맛있었고! 소라빵에 크림도 듬뿍 들어있어요. 처음 에 들어가자마자 빵 크기보고 놀랐는데 안에 ...
94,naver,2,빵미숙,서울 성북구 종암로9길 8 1층 102호,, 39,y84moon,1.12.금,"케익이 넘 예뻐서 님편생일케익으로 예약했어요. 예
쁜만큼 맛있었고 서비스로 쿠키도 주시고 환한 웃음
으로 배웅해주셔서 기분이 참 좋았네요.번창하..."
95,naver,2,빵미숙,서울 성북구 종암로9길 8 1층 102호,, 39,Shine1004,2.13.화,"빵 너무너무 맛있어요♡♡ 계속 계속 가고 있어요~~!
 완전 단골입니당 :) 종암동 빵 장인♡♡"
96,naver,2,빵미숙,서울 성북구 종암로9길 8 1층 102호,, 39,Monica73,23.12.4.월,크로와상 한입물자마자 버터향이 미쳤어요 비싸고 좋 은 버터맛 ㅎㅎ 소보로빵은 땅콩맛이 나고 겉은 바삭 안은 밀도가 있어서 소보로빵 그 잡챙 소세지...
97,naver,2,빵미숙,서울 성북구 종암로9길 8 1층 102호,, 39,Rruby,1.18.목,빵순이들 집중하세요 여기 존맛탱 맛집입니다 지인추 천으로 근처에 살지않는데 나가는 김에 들러서 빵 사 왔어요.... 진짜 맛있습니다 가격무슨일...... 야...
98,naver,2,빵미숙,서울 성북구 종암로9길 8 1층 102호,, 39,나는냥냥이,1.3.수,종류도 다양하구 맛있어요 🤍
99,naver,2,빵미숙,서울 성북구 종암로9길 8 1층 102호,, 39,Imagine7,23.12.27.수,"빵들이 너무나 신선하고, 사장님도 친절하셔요 🪽 주 변 빵집들 중에 손수 직접 만든 빵은 오랜만에 보는 것 같아요! 호불호 없이 모두 즐길만한 빵이 많..."
100,naver,2,빵미숙,서울 성북구 종암로9길 8 1층 102호,, 39,나는냥냥이,1.6.토,"케이크랑 샌드위치 맛집이에요🤍
학원 바로 앞이라 자주 찾아가고 있어요!!"
101,naver,2,빵미숙,서울 성북구 종암로9길 8 1층 102호,, 39,Dreamscometrueeee,2.6.화,회사근처에 생긴 신상빵집이네요 ㅎ 빵순이인 자에게 지나칠수없는 빵집 ㅎ 소금빵 사봤어요 부드럽고 맛있네요
102,naver,2,빵미숙,서울 성북구 종암로9길 8 1층 102호,, 39,맥도날트럼프,23.12.15.금,"정성스러운 맛깔난 빵집인듯요...! 시작의 마음, 초심
으로 쭈욱~~ 빵빵하게 🍞🥖🥐 잠봉뵈르도 기대됩
니다. 소금빵도 언젠가는.... 군고구마도 있었으면,"
103,naver,2,빵미숙,서울 성북구 종암로9길 8 1층 102호,, 39,dan****,23.12.22.금,우리동네 맛있는빵집이 생겨서 너무좋네요 식빵 케익 샌드위치 쿠끼까지 다양해서 더좋아요 자주이용할것 같습니다 이름도 빵미숙 ㅎㅎ사업번창하세요~~^^
104,naver,2,빵미숙,서울 성북구 종암로9길 8 1층 102호,, 39,del****,1.12.금,맛없어요. 종암동 빵집들 맛있는데 여긴 별로에요 소금빵이 뭔 빵인지도 모르시는듯 ㅡ.ㅡ
105,naver,2,빵미숙,서울 성북구 종암로9길 8 1층 102호,, 39,심재설,1.10.수,"개인적으로.편의점 빵 보다 맛 없네요 
집 근처.CU 안에 빵 파는데.그게 더 맛있네요"
106,naver,2,빵미숙,서울 성북구 종암로9길 8 1층 102호,, 39,whd****,23.12.25.월,빵이 냉동 받아 쓰는거 같이 딱탁하고 맛이 없네요
107,naver,2,빵미숙,서울 성북구 종암로9길 8 1층 102호,, 39,신상8,23.12.6.수,👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻 👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻 👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻...
108,naver,2,빵미숙,서울 성북구 종암로9길 8 1층 102호,, 39,아프로디테7212,23.12.11.월,크로아상 종류들은 눅눅해서 별로.. 소보로도 뭐. .
109,naver,2,빵미숙,서울 성북구 종암로9길 8 1층 102호,, 39,맥도날트럼프,23.12.14.목,
110,naver,2,빵미숙,서울 성북구 종암로9길 8 1층 102호,, 39,오오라마,1.20.토,굿
111,naver,3,슐스타드 본점,"서울 성동구 무학봉길 57 1층 102,103호",, 60,경뽕이,1.30.화,먹고 싶은 빵이 많아서 고르다보니 많아졌어요ㅎㅎ 초코칩쿠키는 서비스로 주시고~ 라떼도..정말 너무너 무 맛있어요ㅎㅎ 사장님도 친절하시고~ 기분...
112,naver,3,슐스타드 본점,"서울 성동구 무학봉길 57 1층 102,103호",, 60,딸기반찬31,3.3.일,"지난번 맛보고 맛있어서 재주문했네요
빅크레이프케익 진짜 크네요"
113,naver,3,슐스타드 본점,"서울 성동구 무학봉길 57 1층 102,103호",, 60,honey8611,3.24.일,빵이 신선해요. 조용한 분위기 좋네요
114,naver,3,슐스타드 본점,"서울 성동구 무학봉길 57 1층 102,103호",, 60,지나가던 나무늘보,1.14.일,앞에 주문한 사람한테 내가 주문한 메뉴가 잘못나갓 는데 빨대까지 꼽고 한입 먹은거 잘못나왓다며 반납 한 음료를 매장에서 기다리면서 내내 보고잇엇...
115,naver,3,슐스타드 본점,"서울 성동구 무학봉길 57 1층 102,103호",, 60,소미는내꺼,23.10.17.화,"빵 종류 다양하고 24시간 배달도 된다네요!! 소금빵 
잔뜩 사서 먹고싶네요❤️"
116,naver,3,슐스타드 본점,"서울 성동구 무학봉길 57 1층 102,103호",, 60,빼앰48,23.12.18.월,맛있어요 크로와상 최고!
117,naver,3,슐스타드 본점,"서울 성동구 무학봉길 57 1층 102,103호",, 60,jongm1022,23.8.5.토,토요일 출근하며 처음 들렸는데 아이스 아메 최고입니다. 빵이 맛있는곳인데 이제 알게 되었네요.자주 올께요~ 서비스빵도 감사해요 ^^
118,naver,3,슐스타드 본점,"서울 성동구 무학봉길 57 1층 102,103호",, 60,예삐맘맘,23.10.2.월,대화하기 좋아요 빵이 맛나네요^^
119,naver,3,슐스타드 본점,"서울 성동구 무학봉길 57 1층 102,103호",, 60,lemonfeel,23.5.10.수,상왕십리역과 행당역 중간쯤 있는 슐스타드. 덴마크 150년 전통의 프리미엄 페이스트리가 있는 곳. 그러 고 보니 가게 이름이나 브랜딩에서 덴마크 분...
120,naver,3,슐스타드 본점,"서울 성동구 무학봉길 57 1층 102,103호",, 60,amunababu,23.6.30.금,"조용하고 빵 맛있어요~~
복숭아 에이드 아들이 맛있대~~"
