,Platform,Number,Store,Address,Review_score,Review_counts,ID,Date,Review_text,Time
0,naver,2,곳간,서울 서대문구 성산로 317, 4.46, 665,펭귄펭귄,2.1.목,근처에 지나가다가 방앗간을 지나지 못하는 참새처럼 식빵 굽는 냄새에 들어갔어요 !! 식빵이 보들보들하면서 정말 맛있더라구요 !! 연희동 갈 때마다 사가고 싶네요 !!,2024-04-07 - 18:51:23
1,naver,2,곳간,서울 서대문구 성산로 317, 4.46, 665,이응59,4.5.금,"어지간하면 리뷰 안 남기는데
사장님이 제빵을 잘 하시고 재료를 좋은걸 쓰시는것 같고 브리오슈 식빵을 합리적인 가격에 판매하시는 곳 입니다
근방에 사시는 분 및 근방 학생들에게 강추하는 가게이며
주말에 홍대나 연남동 연희동 들리면서 시간을 따로 내어 방문할 가치가 있는 곳 입니다.",2024-04-07 - 18:51:23
2,naver,2,곳간,서울 서대문구 성산로 317, 4.46, 665,맛집가는김고양이,3.19.화,진짜 왕 큰 브리오슈 식빵을 팔아요 가격도 괜찮고 맛나요 무엇보다! 적게 일하고 많이 버세요 🥰🥰,2024-04-07 - 18:51:23
3,naver,2,곳간,서울 서대문구 성산로 317, 4.46, 665,VKY,23.12.24.일,"빵이 정말 맛있었고, 크기도 컸고, 가격도 합리적이었습니다.
그리고 무인매장 방식의 결제 시스템도 흥미로웠었구요!
물론 사장님이 계실 때도 있었지만
식빵 컷팅 유무를 물으실 때가 아니면 따로 대화는 없었습니다!

조금 아쉬운 것은 식빵의 크기가 꽤나 커서
이걸 혼자 사는 분들이
빵의 맛있는 맛이 유지될 수 있는 기간 내에 섭취를 다 할 수 있을지에 대해 조금 생각하게 되긴 하여서
한 사이즈 작은 식빵도 있으면 어떨까 생각이 들긴 하였었습니다!!

개인적인 평점 [3.5/5]",2024-04-07 - 18:51:23
4,naver,2,곳간,서울 서대문구 성산로 317, 4.46, 665,하늘을 날자25,4.3.수,"식빵이 부드러워요.
단팥팡도 있어요.",2024-04-07 - 18:51:23
5,naver,2,곳간,서울 서대문구 성산로 317, 4.46, 665,호호호호1,2.11.일,브리오슈 식빵,2024-04-07 - 18:51:23
6,naver,2,곳간,서울 서대문구 성산로 317, 4.46, 665,RosieJobs,1.26.금,"24시간 무인매장이라면 믿기세요?
이런 곳이 집 근처에 있어서 너무 감사할 따름입니다❣️
몇 년째 바뀌지 않는 가격에 ㅠㅜ
브리오슈 식빵계의 최고봉입니다👍🏻",2024-04-07 - 18:51:23
7,naver,2,곳간,서울 서대문구 성산로 317, 4.46, 665,양재동완소남,3.9.토,빵이 맛있어요 !,2024-04-07 - 18:51:23
8,naver,2,곳간,서울 서대문구 성산로 317, 4.46, 665,lemonkin,1.13.토,무인인게 색다르고 신선해요,2024-04-07 - 18:51:23
9,naver,2,곳간,서울 서대문구 성산로 317, 4.46, 665,wlsdid,23.12.1.금,"집에 걸어가다보면 항상 버터냄새에 이끌려들어가서
꼭 사고야마는 ㅋㅋㅋ",2024-04-07 - 18:51:23
10,naver,2,곳간,서울 서대문구 성산로 317, 4.46, 665,밍갱1052,23.10.26.목,"여긴 술만 먹으면 꼭꼭 들러서 통식빵 하나씩 사들고 
가는 곳이에요! 자른식빵도 맛있는데 통식빵이 결대
로 찢아지고 맛있어여!! 선물하니 다들 좋아하...",2024-04-07 - 18:51:23
11,naver,2,곳간,서울 서대문구 성산로 317, 4.46, 665,Grimggun,23.11.18.토,식빵이 확실히 다르고 맛있네요,2024-04-07 - 18:51:23
12,naver,2,곳간,서울 서대문구 성산로 317, 4.46, 665,싱싱한두부,23.10.1.일,오븐이나 에프 돌려서 먹으면 러스크 됨👍 무인결제라 첨에 초콤 당황했음ㅋㅋ,2024-04-07 - 18:51:23
13,naver,2,곳간,서울 서대문구 성산로 317, 4.46, 665,아카9847,23.5.2.화,"퇴근길에 한번씩 눈길이 가던 빵집,
드뎌 식빵 사기!
큼지막한, 한눈에도 결결이 맛있어보이는 식빵이 겨우..5천원이라니 ㅠㅠ 너무 싸다 너무 싸 ㅠ
통식빵을 사와서 내맘대로 두껍게 썰어 아침용 토스트로!
부드럽고 고소하고 넘 맛나요~
또 구매할께요 ♡",2024-04-07 - 18:51:23
14,naver,2,곳간,서울 서대문구 성산로 317, 4.46, 665,정실마을,23.8.3.목,"가성비 좋고 맛남

식빵도 맛나지만 단팥빵도 맛남 호두가 들어가 있는데 천원임!!!",2024-04-07 - 18:51:23
15,naver,2,곳간,서울 서대문구 성산로 317, 4.46, 665,soosoosoosoo,23.9.19.화,빵 맛있어요👍👍👍,2024-04-07 - 18:51:23
16,naver,2,곳간,서울 서대문구 성산로 317, 4.46, 665,트로이32,23.12.14.목,굿,2024-04-07 - 18:51:23
17,naver,2,곳간,서울 서대문구 성산로 317, 4.46, 665,hukmuk,23.11.30.목,지나가다 궁금해서.,2024-04-07 - 18:51:23
18,naver,2,곳간,서울 서대문구 성산로 317, 4.46, 665,맛잘알전어,23.11.4.토,"무인빵집인데 식빵사이즈가 어메리칸이네요 넘좋아요 토스트해먹어야지!룰루
담엔 코코넛쿠키 먹어보고싶어요",2024-04-07 - 18:51:23
19,naver,2,곳간,서울 서대문구 성산로 317, 4.46, 665,조금만먹고리부엉이,23.11.7.화,"굿굿
진짜 가성비 굿
쿠키와 키스테라 최애!!
여기 가면 항상 사러 가요!!
특히 식빵도 맛있어요!*^^*",2024-04-07 - 18:51:23
20,naver,2,곳간,서울 서대문구 성산로 317, 4.46, 665,류썸머,23.6.24.토,원래 좋아하던 카스테라가 통으로! 소분한 낱개 카스테라도 있더라구요. 먹어보니 부드럽고 달달한게 우유랑 찰떡😋 식빵도 있던데 다음에 사러가야겠어요:),2024-04-07 - 18:51:23
21,naver,2,곳간,서울 서대문구 성산로 317, 4.46, 665,우롱덩이,23.6.23.금,코코넛쿠키 카스테라 식빵 모다 맛있어요! 특히 코코 넛쿠키와 카스테라는 선물하기도 좋구 간식으로 먹기 딱이예요! 예전엔 잼도 파셨는데 ㅠㅠ 이제는 ...,2024-04-07 - 18:51:23
22,naver,2,곳간,서울 서대문구 성산로 317, 4.46, 665,으에에에엥,23.10.7.토,맛있어용,2024-04-07 - 18:51:24
23,naver,2,곳간,서울 서대문구 성산로 317, 4.46, 665,조금만먹고리부엉이,23.11.14.화,"가끔 주인 없고 무인시스템으로 운영할때 있습니다. 
카스테라 진짜 맛있고
저는 개인적으로 코코넛쿠키 맛있어요!",2024-04-07 - 18:51:24
24,naver,2,곳간,서울 서대문구 성산로 317, 4.46, 665,겸둥이꼬망,23.7.11.화,빵 냄새가 기가막혀요~~^^,2024-04-07 - 18:51:24
25,naver,2,곳간,서울 서대문구 성산로 317, 4.46, 665,per****,23.9.22.금,음료 분위기 서비스 너무 좋아요,2024-04-07 - 18:51:24
26,naver,2,곳간,서울 서대문구 성산로 317, 4.46, 665,푸른 하늘이 좋아,23.4.21.금,"코코넛쿠키는 한봉지에 3개 들어있고 천원인데 고소하고 정말 맛이 좋습니다.
카스테라, 팥빵, 브리오슈 식빵도 맛있습니다.",2024-04-07 - 18:51:24
27,naver,2,곳간,서울 서대문구 성산로 317, 4.46, 665,자연지기,23.9.13.수,추천,2024-04-07 - 18:51:24
