,Platform,Number,Store,Address,Review_score,Review_counts,ID,Date,Review_text,Time
0,naver,1,파리바게뜨 석계두산점,서울 성북구 한천로78길 67 (석관동), 4.41," 2,481",상냥한니킥,3.8.금,"곰돌곰돌. 벨리곰롤리초코 2,900원
늘 건강하고 安心을 기도한다.",2024-04-07 - 23:01:20
1,naver,1,파리바게뜨 석계두산점,서울 성북구 한천로78길 67 (석관동), 4.41," 2,481",irneirne,1.20.토,"생일이예요!!!!
생일케익을 받았어요!~♡",2024-04-07 - 23:01:20
2,naver,1,파리바게뜨 석계두산점,서울 성북구 한천로78길 67 (석관동), 4.41," 2,481",joh03331,3.10.일,좀더 빵 종류 많이 깔아주세요,2024-04-07 - 23:01:20
3,naver,1,파리바게뜨 석계두산점,서울 성북구 한천로78길 67 (석관동), 4.41," 2,481",혜공ceo,1.30.화,커피와 함께 뜯어먹으니 맛나네요~,2024-04-07 - 23:01:20
4,naver,1,파리바게뜨 석계두산점,서울 성북구 한천로78길 67 (석관동), 4.41," 2,481",상냥한니킥,23.10.31.화,"2023년 시월의 마지막. 일터 근무 中 배고파서 파리바게뜨 석계음식문화거리. NEW쫄깃한피자빵 2,500원 맛남
늘 건강하고 安心을 기도한다",2024-04-07 - 23:01:20
5,naver,1,파리바게뜨 석계두산점,서울 성북구 한천로78길 67 (석관동), 4.41," 2,481",단비1878,4.3.수,빵이 신선해요,2024-04-07 - 23:01:20
6,naver,1,파리바게뜨 석계두산점,서울 성북구 한천로78길 67 (석관동), 4.41," 2,481",단비1878,2.26.월,오전에가면 금방나온빵이 진짜 맛잇어요,2024-04-07 - 23:01:20
7,naver,1,파리바게뜨 석계두산점,서울 성북구 한천로78길 67 (석관동), 4.41," 2,481",혜공ceo,1.9.화,소보루빵 맛있어요,2024-04-07 - 23:01:20
8,naver,1,파리바게뜨 석계두산점,서울 성북구 한천로78길 67 (석관동), 4.41," 2,481",우리가족17,2.22.목,빵 종류가 다양하고 맛있네요.,2024-04-07 - 23:01:20
9,naver,1,파리바게뜨 석계두산점,서울 성북구 한천로78길 67 (석관동), 4.41," 2,481",KMarco,4.5.금,좋습니다 ㅎㅎ,2024-04-07 - 23:01:20
