,Platform,Number,Store,Address,Review_score,Review_counts,ID,Date,Review_text,Time
0,naver,1,썬메일베이커리카페,서울 은평구 백련산로 151 금강아트 102호, 4.43, 153,yulyul0,3.20.수,카스테라 너무 맛있어요! 폭신폭신 우유와먹으면 달달촉촉 입에서 사르르 녹아요~~,2024-04-07 - 15:12:18
1,naver,1,썬메일베이커리카페,서울 은평구 백련산로 151 금강아트 102호, 4.43, 153,커피가죠화,23.11.17.금,빵이 뇸나 맛있어요🍞🥐🥖🫓🥨😍❤️,2024-04-07 - 15:12:18
2,naver,1,썬메일베이커리카페,서울 은평구 백련산로 151 금강아트 102호, 4.43, 153,영심이24,4.2.화,굿 ~,2024-04-07 - 15:12:18
3,naver,1,썬메일베이커리카페,서울 은평구 백련산로 151 금강아트 102호, 4.43, 153,이소재16,1.9.화,커피도 맛나네요,2024-04-07 - 15:12:18
4,naver,1,썬메일베이커리카페,서울 은평구 백련산로 151 금강아트 102호, 4.43, 153,김형기6283,3.2.토,좋아요,2024-04-07 - 15:12:18
5,naver,1,썬메일베이커리카페,서울 은평구 백련산로 151 금강아트 102호, 4.43, 153,jm8****,23.5.23.화,무슨치즈빵이였는지 모르겠는데 치즈빵에 에멘탈인 지 고다인지 체다인지 재료아끼지않고 퍼부었다는 느 낌이들정도로 치즈가 넘쳐나요! 이가격에 이빵...,2024-04-07 - 15:12:18
6,naver,1,썬메일베이커리카페,서울 은평구 백련산로 151 금강아트 102호, 4.43, 153,hea****,23.10.5.목,,2024-04-07 - 15:12:19
7,naver,1,썬메일베이커리카페,서울 은평구 백련산로 151 금강아트 102호, 4.43, 153,koko30,23.9.30.토,굿,2024-04-07 - 15:12:19
8,naver,1,썬메일베이커리카페,서울 은평구 백련산로 151 금강아트 102호, 4.43, 153,don****,23.9.30.토,굿,2024-04-07 - 15:12:19
9,naver,1,썬메일베이커리카페,서울 은평구 백련산로 151 금강아트 102호, 4.43, 153,Ken6791,23.4.22.토,동네 빵집 중에 식빵이 제일 맛있어요. 호두 찰식빵 강추,2024-04-07 - 15:12:19
10,naver,1,썬메일베이커리카페,서울 은평구 백련산로 151 금강아트 102호, 4.43, 153,이소재16,23.8.24.목,굿,2024-04-07 - 15:12:19
11,naver,1,썬메일베이커리카페,서울 은평구 백련산로 151 금강아트 102호, 4.43, 153,ggy****,23.4.15.토,2020년부터 지금까지 빵은 항상 썬메일에서만 구입 했었습니다. 근데 쿠폰때문에 속상해서 앞으론 방문 안 할것 같아요. 저번에 5000원 어치 구매했을...,2024-04-07 - 15:12:19
12,naver,1,썬메일베이커리카페,서울 은평구 백련산로 151 금강아트 102호, 4.43, 153,이소재16,23.8.13.일,굿,2024-04-07 - 15:12:19
13,naver,1,썬메일베이커리카페,서울 은평구 백련산로 151 금강아트 102호, 4.43, 153,amiangel423,22.12.10.토,우리아기 주려고 건강하고 부드러운 우유식빵~우리 아기 픽 덕에 카페에서 커피도 먹어용^^빵이 맛이쎄 지않고 특히 너무부드러워서 돌아기도 잘먹어...,2024-04-07 - 15:12:19
14,naver,1,썬메일베이커리카페,서울 은평구 백련산로 151 금강아트 102호, 4.43, 153,오늘이 좋은날이여,22.11.17.목,울 댕댕이 미용 맡기고 늘 방문하는곳입니다 이곳 빵을 먹으면 속이 편해요,2024-04-07 - 15:12:19
15,naver,1,썬메일베이커리카페,서울 은평구 백련산로 151 금강아트 102호, 4.43, 153,부릉부릉716,23.1.31.화,빵이 맛있어요,2024-04-07 - 15:12:19
