,Platform,Number,Store,Address,Review_score,Review_counts,ID,Date,Review_text,Time
0,naver,1,노릇노릇,서울 은평구 백련산로 38 백련산 힐스테이트2차 207동 상가 노릇노릇,, 327,ghd****,4.3.수,"진짜 정말 맛있는 디저트집 발견!! 
가격은 너무 착한데 맛은 진짜 완전 착하고, 친절하신 사장님고 최고에요👍❤️❤️
달달하고 쫀득한 마카롱도 최고
엄청나게 부드러운 에그타르트도 최고
프레첼머랭쿠키 단짠 최고!!!!!",2024-04-07 - 15:14:57
1,naver,1,노릇노릇,서울 은평구 백련산로 38 백련산 힐스테이트2차 207동 상가 노릇노릇,, 327,히미1212,3.13.수,"에그타르트 종류도 다양하고
다른 디저트들 종류가 많아 좋았어요♡
부모님께 옥수수 에그타르트와
치즈 에그타르트를 사 드렸는데
정말 맛있게 잘 드셔서 뿌듯했습니다 :)
에그 타르트가 크기도 크고 두껍고 완전 혜자예요!!

이외 다양한 종류의 마카롱과 기본 에그타르트,
꼬끄 후레이크의 후기는 아래의 제 블로그에
자세히 후기 작성해 놓았습니다 :)♡
https://m.blog.naver.com/historymystery/223383901783",2024-04-07 - 15:14:57
2,naver,1,노릇노릇,서울 은평구 백련산로 38 백련산 힐스테이트2차 207동 상가 노릇노릇,, 327,눈누난나3392,3.9.토,"디저트 천국이에요 .. 🤤 🤍 가게 들어가기 전부터
노릇노릇하고 맛있는 버터 냄새 가득이에요 ! 
에그타르트랑 옥수수 에그타르트 , 그리고 휘낭시에 소금빵 시켰는데 진짜 더 사올 걸 후회될 정도로 하나하나 다 너무 맛있어요 특히 에그타르트 안에 푸딩처럼 부드럽고 제가 먹었던 곳 중에 원탑이에요",2024-04-07 - 15:14:57
3,naver,1,노릇노릇,서울 은평구 백련산로 38 백련산 힐스테이트2차 207동 상가 노릇노릇,, 327,ans****,3.14.목,"정말 맛있게 먹었던 에그타르트집입니다!
에그타르트도 맛있는데 마카롱도 너무 맛있었어요!
그냥 디저트류를 다 잘 만드시는거 같아요!
특히 달지않게!!!
마카롱 너무 달아서 싫어하던 제 친구도 너무 맛있게 먹었던 마카롱집입니다!",2024-04-07 - 15:14:57
4,naver,1,노릇노릇,서울 은평구 백련산로 38 백련산 힐스테이트2차 207동 상가 노릇노릇,, 327,백호 누나 미니,3.6.수,"너무 너무 맛있는 노릇노릇!! 에그타르트가 진짜 알차고 푸짐해용 하나만 먹어도 든든한😄😄 빵이 하나같이 다 너무 맛있고 사장님도 너무너무 친절하시더라구용
진짜 꼬옥 여기가면 에그타르트 먹어보세요 옥수수맛이랑 치즈맛도 맛있는데 기본 에그타르트가 진짜 맛있었어용!!!! 제가 먹은 에그타르트중 1위 100%진심 가득 담고갑니당 ㅠㅠ 사장님 번창하시길..❤️",2024-04-07 - 15:14:57
5,naver,1,노릇노릇,서울 은평구 백련산로 38 백련산 힐스테이트2차 207동 상가 노릇노릇,, 327,참새만두,3.7.목,"에그타르트 미쳐써요!!!! 전 기본 좋아해서 주문했는데 따뜻할 때 먹어야 감동 넘챠요 어쩜 이리 부드럽고 맛있는지 또 생각나는 맛이에요 😎 소금빵도 따뜻한 상태로 처음 먹어보는데 ,, 꼬옥 돌려주세요 따땃하니 좋아요 머랭쿠키도 당떨어질 때 3개씩 먹어주면 하루만에 뚝딱 가능이더라구요 단짠 조합 진리에요",2024-04-07 - 15:14:57
6,naver,1,노릇노릇,서울 은평구 백련산로 38 백련산 힐스테이트2차 207동 상가 노릇노릇,, 327,bee****,3.9.토,여기 에그타르트 진짜 맛있어요.. 에그타르트 좋아해서 맛집 도장깨기 하는 사람이랍니당..🤭 노릇노릇 첫방문이었는데 재방문 무조건 할거에요 집이랑 좀 먼게 아쉽지만 에그타르트 몇개씩 쟁여놓을거에요ㅠㅠ 진짜 휘낭시에도 넘 맛나고 스콘도 맛있는데 에그타르트..1등😭 하루에 10개 먹을정도로 맛있어요 여러분 구움과자는 은평 노릇노릇이 찐 맛집입니다..,2024-04-07 - 15:14:57
7,naver,1,노릇노릇,서울 은평구 백련산로 38 백련산 힐스테이트2차 207동 상가 노릇노릇,, 327,프로필닉네임입니다,1.20.토,"응암동 빵집 중 가장 좋아하는 노릇노릇
에그타르트와 다양한 마카롱이 준비되어 있는 곳이에요
특히 에그타르트는 바삭한 파이지와 한가득 들어있는 필링이 너무나 맛있어요 
달달한 디저트가 생각날때, 혹은 디저트 선물할때 노릇노릇 추천 드려요🥰",2024-04-07 - 15:14:57
8,naver,1,노릇노릇,서울 은평구 백련산로 38 백련산 힐스테이트2차 207동 상가 노릇노릇,, 327,이지우4767,3.2.토,디저트 모두 맛있었습니다 특히 개인적으로 전 소금빵이 너무 맛있었어요 선물 포장고 단체주문도 되서 좋은거 같아요 사장님도 너무 친절하시고! 자주 들리겠습니다,2024-04-07 - 15:14:57
9,naver,1,노릇노릇,서울 은평구 백련산로 38 백련산 힐스테이트2차 207동 상가 노릇노릇,, 327,gkdms2069,1.11.목,"진짜 맛있는 에그타르트가 너무 먹고싶었는데 여기 찐 맛도리집이에요…!!!일단 비주얼부터가 완전 찐 에그타르트에요!!!라고 되어있지않나요?!ㅠㅠㅋㅋ
에그타르트랑 옥수수타르트 먹어봤는데 진짜 촉촉하면서 바삭하고…미쳤어여…ㅠㅠ!!! 마카롱도 엄청 달지않아서 한입먹자마자 순삭입니다…물리지않고 끊임없이 다 먹을 수 있어요!!!ㅜ동네에 이런맛집 빵집 생겨서 너무좋아요!!!제발 오래오래 번창해주세욥!!",2024-04-07 - 15:14:58
